Price,Close,High,Low,Open,Volume,MA20,MA60,BB_Upper,BB_Lower,MACD,Signal,RSI
Ticker,035720.KS,035720.KS,035720.KS,035720.KS,035720.KS,,,,,,,
Date,,,,,,,,,,,,
2024-09-04,34098.51171875,35446.47631085286,33898.81326066069,35346.6270818082,3028343,36976.6642578125,39660.944010416664,38928.273179267344,35025.05533635766,-863.7250232949009,-771.557552018848,33.121014029420365
2024-09-05,34398.05859375,35097.0031805606,34198.360140375546,34198.360140375546,1313025,36784.4544921875,39517.826822916664,38956.05543926517,34612.85354510983,-978.8779322640767,-813.0216280678937,36.70886013264671
2024-09-06,33948.734375,34647.67890625,33798.960546875,34398.055859375,1105965,36562.28984375,39357.2359375,38940.70887584231,34183.87081165768,-1093.7856711884815,-869.1744366920113,33.93936117647171
2024-09-09,33948.734375,34048.58359375,32850.39296875,33000.166796875,962302,36412.5158203125,39192.484700520836,39052.544787805695,33772.48685281931,-1171.348307996057,-929.6092109528205,34.56788334634969
2024-09-10,33998.66015625,34447.98165611234,33749.037100770925,34198.35860063326,1017498,36260.245703125,39053.52786458333,39091.2935171536,33429.1978890964,-1214.785373566141,-986.6444434754846,34.161462610986106
2024-09-11,34398.05859375,35047.07856721698,34048.5863003447,34048.5863003447,975995,36162.8927734375,38922.891796875,39113.05553427627,33212.73001259874,-1203.1127105675914,-1029.938096893906,29.33332220543184
2024-09-12,35296.69921875,35346.62382867751,34348.1316301273,34747.52850954739,2063865,36090.501953125,38798.9123046875,39051.60537525994,33129.39853099006,-1108.5703439953068,-1045.6645463141863,37.34937033192967
2024-09-13,35546.32421875,35746.022669417136,35196.851930082514,35346.625768082864,712365,36043.0736328125,38685.74986979167,39007.28984451063,33078.857421114364,-1001.9523035868697,-1036.922097768723,28.76712035117184
2024-09-19,35246.77734375,36395.04346118095,34847.38043333923,36345.1188473796,973775,35975.675390625,38555.11380208333,38948.36311426364,33002.987666986366,-930.896868183263,-1015.717051851631,30.43477028308091
2024-09-20,34847.37890625,36245.268031429085,34847.37890625,35596.24808045308,1194728,35895.79609375,38436.12682291667,38901.066893712,32890.52529378801,-896.4789879589734,-991.8694390730996,32.55812119778493
2024-09-23,35446.47265625,35546.321875,34747.528125,34947.2265625,788030,35840.87890625,38344.598307291664,38836.33848775476,32845.41932474524,-811.5061731056485,-955.7967858796094,39.130402736010375
2024-09-24,36045.5703125,36045.5703125,35146.92728531856,35446.47496104571,864475,35768.48828125,38253.06985677083,38664.111743100824,32872.864819399176,-687.8928307920141,-902.2159948620904,42.46576737301465
