Price,Close,High,Low,Open,Volume,MA20,MA60,BB_Upper,BB_Lower,MACD,Signal,RSI
Ticker,035420.KS,035420.KS,035420.KS,035420.KS,035420.KS,,,,,,,
Date,,,,,,,,,,,,
2024-08-26,169866.78125,171359.45946836556,163697.04461408904,164791.6753075571,1277462,162886.021875,,176963.31810198285,148808.72564801716,-1643.7372618249792,-2604.801110606015,73.2484044582659
2024-08-27,167080.453125,171060.92848235558,167080.453125,170065.8096430167,628385,162532.7546875,,175748.56295989736,149316.94641510266,-1117.105543395941,-2307.261997164,64.89029771587909
2024-08-28,163000.453125,167677.51130380036,162801.42937271064,167179.95192307694,781672,162060.07265625,,174431.01272496412,149689.1325875359,-1017.2418831635441,-2049.257974363909,51.735005928977095
2024-08-29,164095.09375,165090.21257201335,161308.76104836265,162005.344223772,448071,161607.29375,,172883.54262642696,150331.04487357306,-840.0868643699214,-1807.4237523651113,53.3536624771716
2024-08-30,168274.59375,169468.73634314016,164393.6303222945,164692.16597057955,950399,161313.73359375,,171465.1739769244,151162.2932105756,-358.309150336514,-1517.600831959392,57.49999454804373
2024-09-02,165786.796875,168274.59394695377,164095.09486607142,168274.59394695377,505605,161074.90546875,,170509.53054831186,151640.28038918812,-175.22141398169333,-1249.1249483638524,58.97435668030755
2024-09-03,164493.140625,168871.66342445553,164493.140625,166383.86637931035,536586,161532.66015625,,170679.29844973987,152386.02186276013,-132.97743063839152,-1025.89544481876,63.692309773471294
2024-09-04,156731.203125,161806.30875,155935.108125,159517.53562500002,1217431,161487.8796875,166266.1078125,170723.37129944746,152252.38807555256,-717.5507778122847,-964.2265114174651,50.25379658732559
2024-09-05,159019.984375,161010.22197668962,157228.77053347934,157527.3061737328,830603,161343.5875,166123.47421875,170641.548475258,152045.626524742,-984.7917816914269,-968.3395654722575,52.77109144855277
2024-09-06,156432.671875,159816.0757196247,156333.15999721692,159418.02820849238,649137,161069.9296875,165912.840625,170617.04915058383,151522.81022441617,-1389.3412373609317,-1052.5398998499923,50.69443333861568
2024-09-09,154243.40625,154740.965625,151755.609375,153049.26375,612322,160637.05234375,165665.71927083333,170610.19203014649,150663.9126573535,-1865.1052626021556,-1215.052972400425,48.23787335016243
2024-09-10,158223.890625,158323.40250589623,155636.5817216981,155736.09360259434,956903,160572.36953125,165547.96354166666,170592.74957323298,150551.98948926703,-1899.068577106198,-1351.8560933415797,52.64227681195775
2024-09-11,155636.578125,159517.54139026534,155139.01873201726,156432.67315377237,425569,160572.36953125,165375.47630208332,170592.74957323298,150551.98948926703,-2110.431503545493,-1503.5711753823625,40.45978671065526
2024-09-12,159219.0,159219.0,155835.59625,156830.715,586471,160706.71015625,165244.45208333334,170569.833042237,150843.58727026297,-1966.2014928805875,-1596.0972388820076,44.77611290707049
2024-09-13,159318.515625,159617.05125702685,158124.37309689255,159119.49187031543,352083,160836.07578125,165126.69635416666,170546.3349859515,151125.8165765485,-1822.8553492784267,-1641.4488609612915,37.13593296780063
2024-09-19,159816.078125,161806.31571061644,158721.44745291094,161109.73255565067,606948,161035.09921875,165010.59921875,170473.17339811366,151597.02503938632,-1650.082241336233,-1643.17553703628,40.616972599267314
2024-09-20,159119.5,164592.65353345842,158920.47623514695,161209.24953095685,780267,161199.29375,164861.33151041667,170366.88585619937,152031.70164380065,-1551.4818249560776,-1624.8367946202397,44.5070641815939
2024-09-23,165886.296875,165886.296875,159119.4893240102,159915.584330009,951074,161711.7796875,164866.30703125,170714.51488962807,152709.04448537194,-916.7486218097038,-1483.2191600581327,52.18445149662853
2024-09-24,167179.953125,167179.953125,163298.98992745538,165786.78684895835,661159,161875.97421875,164859.67291666666,171161.7814735598,152590.1669639402,-305.8056008624262,-1247.7364482189914,48.563956679896215
2024-09-25,165388.75,168971.17779783392,165289.23811672683,168374.10649819495,676074,161940.65703125,164872.94114583332,171309.20410328815,152572.10995921187,33.450426670198794,-991.4990732411535,49.46808621701247
