Price,Close,High,Low,Open,Volume,MA20,MA60,BB_Upper,BB_Lower,MACD,Signal,RSI
Ticker,000660.KS,000660.KS,000660.KS,000660.KS,000660.KS,,,,,,,
Date,,,,,,,,,,,,
2024-08-23,184858.5,188645.35876010783,184758.84582210242,185356.77088948787,4371332,182840.49765625,,209086.89059518528,156594.1047173147,-4412.137162824249,-7427.3650340204,56.25636021312256
2024-08-26,178978.90625,187848.1282189588,178978.90625,187150.54896297326,4913204,182232.6078125,,208231.96686417513,156233.24876082488,-4767.241386324371,-6895.340304481195,63.490241350191525
2024-08-27,174394.796875,179576.81369642855,172800.33016071428,176188.57192857141,5796566,181206.16953125,,206712.16934645397,155700.16971604602,-5356.81334762703,-6587.6349131103625,56.71818932474786
2024-08-28,178679.9375,180174.75013943113,173398.26617401003,174394.80793363077,5590086,180727.8296875,,206035.94047834046,155419.71889665953,-5415.847816196067,-6353.277493727504,56.03864661115948
2024-08-29,169113.140625,171106.2241915881,166621.78616676488,167020.4028800825,8284585,179487.13515625,,204501.96386492427,154472.30644757574,-6163.544112753618,-6315.330817532727,53.64161992206433
2024-08-30,173099.296875,174893.07197215027,168814.16747625216,170408.6342292746,4498221,178510.52421875,,202881.46128613135,154139.58715136867,-6361.122261193232,-6324.4891062648285,51.334940833784295
2024-09-02,173398.265625,174295.15320581896,167817.6317887931,172999.6489224138,3507670,178550.3859375,,202883.2033959945,154217.56847900548,-6419.579175085324,-6343.507120028928,48.05699597620983
2024-09-03,167717.96875,173198.94812091504,167717.96875,172302.06058749257,3286574,179158.27578125,,201607.32566955796,156709.22589294205,-6845.350249501207,-6443.875745923384,41.28204514849924
2024-09-04,154264.65625,158450.13141957365,152371.22700662146,152371.22700662146,10020391,178714.81484375,204087.24114583334,202788.32929263628,154641.30039486373,-8174.120604106254,-6789.9247175599585,31.60323668162009
2024-09-05,158848.75,162436.3001882058,156058.43318695106,156457.04987452948,5349484,178221.5265625,203168.29921875,203530.459233404,152912.59389159599,-8756.344934875378,-7183.208761023043,24.265655133800962
2024-09-06,155859.125,157652.90009590794,154364.31242007672,156556.70420396418,3459914,177872.73671875,202083.41432291668,204244.45665626408,151501.01678123593,-9351.204795906728,-7616.80796799978,25.165576667001716
2024-09-09,156457.0625,157154.64175955413,149979.54080414012,151275.0451433121,4484162,177150.24375,201025.0828125,205071.71167704993,149228.77582295006,-9662.997937217267,-8026.045961843278,19.630175729869663
2024-09-10,154962.25,161140.80916398714,153766.3998392283,156855.67942122187,4718523,176078.96171875,199908.66171875,205715.04478886584,146442.87864863419,-9916.404980270076,-8404.117765528637,21.329233957642373
2024-09-11,156656.359375,158151.1719644561,153766.38836871818,156257.74268447838,3203928,174848.23203125,198629.71380208334,205599.8671252236,144096.5969372764,-9866.793169496377,-8696.652846322186,23.882904023132753
2024-09-12,168216.25,170707.6044135071,163233.54117298577,164628.69964454975,8628996,173956.32734375,197560.01875,204372.37541364867,143540.2792738513,-8793.324912685086,-8715.987259594765,38.22285273258424
2024-09-13,162237.0,166123.5128992629,160542.878992629,165924.20454545456,5246578,172117.7078125,196324.31744791666,200537.39010972087,143698.02551527915,-8329.05690620694,-8638.6011889172,38.169016634984345
2024-09-19,152271.578125,155161.5491758017,144199.59001758834,154165.00743414595,15001257,170069.81484375,194980.58385416667,197982.30420020298,142157.32548729703,-8665.358567442512,-8643.952664622262,35.47121385878688
2024-09-20,156556.703125,160243.9074633991,155360.853069303,159944.94494947486,7155655,167947.18046875,193890.73697916666,192892.39265773073,143001.9682797693,-8488.258916644845,-8612.813915026778,35.4712006158404
2024-09-23,161439.765625,162336.65321180556,155161.5525173611,155261.20669367284,4497592,166422.471875,192849.09869791666,188788.98520059162,144055.95854940836,-7863.2412823544,-8462.899388492302,44.630403426073244
2024-09-24,162934.578125,163133.88647744647,158649.4485474006,163133.88647744647,3442530,165047.24453125,191633.31770833334,184371.51415142688,145722.97491107314,-7164.701212384913,-8203.259753270824,42.63006612006926
2024-09-25,164728.359375,168714.52657100724,164429.39683529944,166123.51789360252,4665075,164040.7375,190450.75494791666,180968.66428009866,147112.81071990132,-6392.669306142314,-7841.141663845123,43.847249395341116
2024-09-26,180274.40625,180274.40625,175590.65992951905,177783.05182421228,9519633,164105.5125,189527.29296875,181282.20447097634,146928.82052902368,-4474.809579813882,-7167.875247038875,57.81638272235604
2024-09-27,183468.640625,188958.72508331065,183468.640625,187161.9701696817,6886272,164559.2046875,188673.67734375,183289.30247226814,145829.10690273184,-2666.4072277922824,-6267.581643189557,70.84146877517992
2024-09-30,174285.21875,183468.6323382016,174285.21875,183368.81262528637,4859468,164339.46875,187725.13619791667,182465.4213630236,146213.5161369764,-1951.7620334415406,-5404.4177212399545,60.33763203858748
2024-10-02,168795.140625,175183.60248188942,168795.140625,172388.6504195003,4720638,164323.56875,186618.65755208334,182432.43987412323,146214.69762587678,-1807.5674776574597,-4685.047672523456,58.38237619844779
2024-10-04,173786.125,175283.42073520966,170392.25466685812,171390.45182366457,3633358,164357.91015625,185695.01614583333,182539.3132844312,146176.5070280688,-1275.8542718134122,-4003.208992381447,60.62415293967532
2024-10-07,184566.65625,184566.65625,175682.7014602488,178078.37466197944,3904925,164916.3296875,184851.39609375,184866.8209772824,144965.8383977176,15.255197401274927,-3199.5161544249027,66.2946729578961
2024-10-08,177679.09375,184666.4738412921,177679.09375,181871.5218047753,3988028,165414.3859375,183934.50598958333,186141.60045245584,144687.17142254414,477.19916675862623,-2464.173090188197,60.94544115060568
2024-10-10,186363.40625,187760.8822475897,183069.3556842528,184167.37253950187,6325045,167019.3234375,183079.309375,189041.85374161226,144996.79313338772,1526.4485824459116,-1666.0487556613753,59.739922766142165
2024-10-11,185664.671875,190855.29711021506,184766.29443044355,189657.4605174731,3475666,168360.11953125,182204.16276041666,191523.82666791094,145196.41239458908,2275.3751707200718,-877.7639703850859,63.329640363009915
2024-10-14,185664.671875,191953.31398689517,186563.04931955645,186563.04931955645,3309274,169850.396875,181295.79791666666,193458.60885307455,146242.18489692546,2836.210814858263,-134.9690133364162,71.4298176725068
2024-10-15,192552.234375,192851.69352643855,189358.00342632193,191554.03720353812,4060365,171655.15546875,180635.09817708333,196441.61354726178,146868.6973902382,3792.725654968177,650.5699203245025,72.35327290990358
2024-10-16,188359.796875,192152.9459376656,183268.99155405405,184367.00838798357,4787317,173325.0328125,179954.35130208332,197875.18572885962,148774.87989614037,4164.470465254068,1353.3500293104157,66.8620105669312
2024-10-17,195646.640625,195646.640625,188359.8014588648,190855.2943239796,3996946,175274.546875,179345.225,200436.21336905356,150112.88038094644,4989.55184977717,2080.5903934037665,69.1038237723512
2024-10-18,186962.328125,197842.67717231714,185864.31124866524,197842.67717231714,5509895,176211.85078125,178798.97291666668,201661.42462576053,150762.27693673945,4886.356474690983,2641.74360966121,62.017443938401996
2024-10-21,190555.828125,191953.30407772394,187661.05650864326,189058.5324613672,2428544,177627.7921875,178445.48463541668,202954.45495301182,152301.12942198815,5036.481391934649,3120.691166115898,56.38165458213566
